id,nombre,provincia_id
1980,Carrizosa,13
1981,"Castellar de Santiago",13
1982,Chillón,13
1983,"Ciudad Real",13
1984,"Corral de Calatrava",13
1985,"Cortijos, Los",13
1986,Cózar,13
1987,Daimiel,13
1988,"Fernán Caballero",13
1989,Fontanarejo,13
1990,Fuencaliente,13
1991,Fuenllana,13
1992,"Fuente el Fresno",13
1993,"Granátula de Calatrava",13
1994,Guadalmez,13
1995,Herencia,13
1996,"Hinojosas de Calatrava",13
1997,"Horcajo de los Montes",13
1998,"Labores, Las",13
1999,"Llanos del Caudillo",13
2000,Luciana,13
2001,Malagón,13
2002,Manzanares,13
2003,Membrilla,13
2004,Mestanza,13
2005,Miguelturra,13
2006,Montiel,13
2007,"Moral de Calatrava",13
2008,Navalpino,13
2009,"Navas de Estena",13
2010,"Pedro Muñoz",13
2011,Picón,13
2012,Piedrabuena,13
2013,Poblete,13
2014,Porzuna,13
2015,"Pozuelo de Calatrava",13
2016,"Pozuelos de Calatrava, Los",13
2017,"Puebla de Don Rodrigo",13
2018,"Puebla del Príncipe",13
2019,"Puerto Lápice",13
2020,Puertollano,13
2021,"Retuerta del Bullaque",13
2022,"Robledo, El",13
2023,Ruidera,13
2024,Saceruela,13
2025,"San Carlos del Valle",13
2026,"San Lorenzo de Calatrava",13
2027,"Santa Cruz de los Cáñamos",13
2028,"Santa Cruz de Mudela",13
2029,Socuéllamos,13
2030,"Solana del Pino",13
2031,"Solana, La",13
2032,Terrinches,13
2033,Tomelloso,13
2034,"Torralba de Calatrava",13
2035,"Torre de Juan Abad",13
2036,Torrenueva,13
2037,"Valdemanco del Esteras",13
2038,Valdepeñas,13
2039,"Valenzuela de Calatrava",13
2040,Villahermosa,13
2041,Villamanrique,13
2042,"Villamayor de Calatrava",13
2043,"Villanueva de la Fuente",13
2044,"Villanueva de los Infantes",13
2045,"Villanueva de San Carlos",13
2046,"Villar del Pozo",13
2047,"Villarrubia de los Ojos",13
2048,"Villarta de San Juan",13
2049,"Viso del Marqués",13
2050,Adamuz,14
2051,"Aguilar de la Frontera",14
2052,Alcaracejos,14
2053,Almedinilla,14
2054,"Almodóvar del Río",14
2055,Añora,14
2056,Baena,14
2057,Belalcázar,14
2058,Belmez,14
2059,Benamejí,14
2060,"Blázquez, Los",14
2061,Bujalance,14
2062,Cabra,14
2063,"Cañete de las Torres",14
2064,Carcabuey,14
2065,Cardeña,14
2066,"Carlota, La",14
2067,"Carpio, El",14
2068,"Castro del Río",14
2069,Conquista,14
2070,Córdoba,14
2071,"Doña Mencía",14
2072,"Dos Torres",14
2073,"Encinas Reales",14
2074,Espejo,14
2075,Espiel,14
2076,Fernán-Núñez,14
2077,"Fuente Carreteros",14
2078,"Fuente la Lancha",14
2079,"Fuente Obejuna",14
2080,"Fuente Palmera",14
2081,Fuente-Tójar,14
2082,"Granjuela, La",14
2083,Guadalcázar,14
2084,"Guijarrosa, La",14
2085,"Guijo, El",14
2086,"Hinojosa del Duque",14
2087,Hornachuelos,14
2088,Iznájar,14
2089,Lucena,14
2090,Luque,14
2091,"Montalbán de Córdoba",14
2092,Montemayor,14
2093,Montilla,14
2094,Montoro,14
2095,Monturque,14
2096,Moriles,14
2097,"Nueva Carteya",14
2098,Obejo,14
2099,Palenciana,14
2100,"Palma del Río",14
2101,"Pedro Abad",14
2102,Pedroche,14
2103,Peñarroya-Pueblonuevo,14
2104,Posadas,14
2105,Pozoblanco,14
2106,"Priego de Córdoba",14
2107,"Puente Genil",14
2108,"Rambla, La",14
2109,Rute,14
2110,"San Sebastián de los Ballesteros",14
2111,"Santa Eufemia",14
2112,Santaella,14
2113,Torrecampo,14
2114,Valenzuela,14
2115,Valsequillo,14
2116,"Victoria, La",14
2117,"Villa del Río",14
2118,"Villafranca de Córdoba",14
2119,Villaharta,14
2120,"Villanueva de Córdoba",14
2121,"Villanueva del Duque",14
2122,"Villanueva del Rey",14
2123,Villaralto,14
2124,"Villaviciosa de Córdoba",14
2125,"Viso, El",14
2126,Zuheros,14
2127,Abegondo,15
2128,Ames,15
2129,Aranga,15
2130,Ares,15
2131,Arteixo,15
2132,Arzúa,15
2133,"Baña, A",15
2134,Bergondo,15
2135,Betanzos,15
2136,Boimorto,15
2137,Boiro,15
2138,Boqueixón,15
2139,Brión,15
2140,"Cabana de Bergantiños",15
2141,Cabanas,15
2142,Camariñas,15
2143,Cambre,15
2144,"Capela, A",15
2145,Carballo,15
2146,Cariño,15
2147,Carnota,15
2148,Carral,15
2149,Cedeira,15
2150,Cee,15
2151,Cerceda,15
2152,Cerdido,15
2153,Coirós,15
2154,Corcubión,15
2155,Coristanco,15
2156,"Coruña, A",15
2157,Culleredo,15
2158,Curtis,15
2159,Dodro,15
2160,Dumbría,15
2161,Fene,15
2162,Ferrol,15
2163,Fisterra,15
2164,Frades,15
2165,Irixoa,15
2166,"Laracha, A",15
2167,Laxe,15
2168,Lousame,15
2169,"Malpica de Bergantiños",15
2170,Mañón,15
2171,Mazaricos,15
2172,Melide,15
2173,Mesía,15
2174,Miño,15
2175,Moeche,15
2176,Monfero,15
2177,Mugardos,15
2178,Muros,15
2179,Muxía,15
2180,Narón,15
2181,Neda,15
2182,Negreira,15
2183,Noia,15
2184,Oleiros,15
2185,Ordes,15
2186,Oroso,15
2187,Ortigueira,15
2188,Outes,15
2189,Oza-Cesuras,15
2190,Paderne,15
2191,Padrón,15
2192,"Pino, O",15
2193,"Pobra do Caramiñal, A",15
2194,Ponteceso,15
2195,Pontedeume,15
2196,"Pontes de García Rodríguez, As",15
2197,"Porto do Son",15
2198,Rianxo,15
2199,Ribeira,15
2200,Rois,15
2201,Sada,15
2202,"San Sadurniño",15
2203,"Santa Comba",15
2204,"Santiago de Compostela",15
2205,Santiso,15
2206,Sobrado,15
2207,"Somozas, As",15
2208,Teo,15
2209,Toques,15
2210,Tordoia,15
2211,Touro,15
2212,Trazo,15
2213,"Val do Dubra",15
2214,Valdoviño,15
2215,Vedra,15
2216,Vilarmaior,15
2217,Vilasantar,15
2218,Vimianzo,15
2219,Zas,15
2220,"Abia de la Obispalía",16
2221,"Acebrón, El",16
2222,Alarcón,16
2223,"Albaladejo del Cuende",16
2224,"Albalate de las Nogueras",16
2225,Albendea,16
2226,"Alberca de Záncara, La",16
2227,"Alcalá de la Vega",16
2228,Alcantud,16
2229,"Alcázar del Rey",16
2230,Alcohujate,16
2231,"Alconchel de la Estrella",16
2232,Algarra,16
2233,Aliaguilla,16
2234,"Almarcha, La",16
2235,Almendros,16
2236,"Almodóvar del Pinar",16
2237,"Almonacid del Marquesado",16
2238,Altarejos,16
2239,"Arandilla del Arroyo",16
2240,Arcas,16
2241,"Arcos de la Sierra",16
2242,Arguisuelas,16
2243,Arrancacepas,16
2244,"Atalaya del Cañavate",16
2245,"Barajas de Melo",16
2246,"Barchín del Hoyo",16
2247,"Bascuñana de San Pedro",16
2248,Beamud,16
2249,Belinchón,16
2250,Belmonte,16
2251,Belmontejo,16
2252,Beteta,16
2253,Boniches,16
2254,Buciegas,16
2255,"Buenache de Alarcón",16
2256,"Buenache de la Sierra",16
2257,Buendía,16
2258,"Campillo de Altobuey",16
2259,Campillos-Paravientos,16
2260,Campillos-Sierra,16
2261,"Campos del Paraíso",16
2262,"Canalejas del Arroyo",16
2263,"Cañada del Hoyo",16
2264,"Cañada Juncosa",16
2265,Cañamares,16
2266,"Cañavate, El",16
2267,Cañaveras,16
2268,Cañaveruelas,16
2269,Cañete,16
2270,Cañizares,16
2271,"Carboneras de Guadazaón",16
2272,Cardenete,16
2273,Carrascosa,16
2274,"Carrascosa de Haro",16
2275,"Casas de Benítez",16
2276,"Casas de Fernando Alonso",16
2277,"Casas de Garcimolina",16
2278,"Casas de Guijarro",16
2279,"Casas de Haro",16
2280,"Casas de los Pinos",16
2281,Casasimarro,16
2282,Castejón,16
2283,"Castillejo de Iniesta",16
2284,Castillejo-Sierra,16
2285,"Castillo de Garcimuñoz",16
2286,Castillo-Albaráñez,16
2287,"Cervera del Llano",16
2288,"Chillarón de Cuenca",16
2289,Chumillas,16
2290,"Cierva, La",16
2291,Cuenca,16
2292,"Cueva del Hierro",16
2293,Enguídanos,16
2294,"Fresneda de Altarejos",16
2295,"Fresneda de la Sierra",16
2296,"Frontera, La",16
2297,"Fuente de Pedro Naharro",16
2298,"Fuentelespino de Haro",16
2299,"Fuentelespino de Moya",16
2300,"Fuentenava de Jábaga",16
2301,Fuentes,16
2302,Fuertescusa,16
2303,Gabaldón,16
2304,Garaballa,16
2305,Gascueña,16
2306,"Graja de Campalbo",16
2307,"Graja de Iniesta",16
2308,Henarejos,16
2309,"Herrumblar, El",16
2310,"Hinojosa, La",16
2311,"Hinojosos, Los",16
2312,"Hito, El",16
2313,Honrubia,16
2314,Hontanaya,16
2315,Hontecillas,16
2316,"Horcajo de Santiago",16
2317,Huélamo,16
2318,Huelves,16
2319,Huérguina,16
2320,"Huerta de la Obispalía",16
2321,"Huerta del Marquesado",16
2322,Huete,16
2323,Iniesta,16
2324,"Laguna del Marquesado",16
2325,Lagunaseca,16
2326,Landete,16
2327,Ledaña,16
2328,Leganiel,16
2329,"Majadas, Las",16
2330,Mariana,16
2331,Masegosa,16
2332,"Mesas, Las",16
2333,Minglanilla,16
2334,Mira,16
2335,"Monreal del Llano",16
2336,Montalbanejo,16
2337,Montalbo,16
2338,"Monteagudo de las Salinas",16
2339,"Mota de Altarejos",16
2340,"Mota del Cuervo",16
2341,"Motilla del Palancar",16
2342,Moya,16
2343,Narboneta,16
2344,"Olivares de Júcar",16
2345,"Olmeda de la Cuesta",16
2346,"Olmeda del Rey",16
2347,"Olmedilla de Alarcón",16
2348,"Olmedilla de Eliz",16
2349,"Osa de la Vega",16
2350,Pajarón,16
2351,Pajaroncillo,16
2352,"Palomares del Campo",16
2353,Palomera,16
2354,Paracuellos,16
2355,Paredes,16
2356,"Parra de las Vegas, La",16
2357,"Pedernoso, El",16
2358,"Pedroñeras, Las",16
2359,"Peral, El",16
2360,"Peraleja, La",16
2361,"Pesquera, La",16
2362,"Picazo, El",16
2363,Pinarejo,16
2364,"Pineda de Gigüela",16
2365,"Piqueras del Castillo",16
2366,"Portalrubio de Guadamejud",16
2367,Portilla,16
2368,Poyatos,16
2369,Pozoamargo,16
2370,"Pozorrubielos de la Mancha",16
2371,"Pozorrubio de Santiago",16
2372,"Pozuelo, El",16
2373,Priego,16
2374,"Provencio, El",16
2375,"Puebla de Almenara",16
2376,"Puebla del Salvador",16
2377,"Quintanar del Rey",16
2378,"Rada de Haro",16
2379,Reíllo,16
2380,"Rozalén del Monte",16
2381,Saceda-Trasierra,16
2382,Saelices,16
2383,"Salinas del Manzano",16
2384,Salmeroncillos,16
2385,Salvacañete,16
2386,"San Clemente",16
2387,"San Lorenzo de la Parrilla",16
2388,"San Martín de Boniches",16
2389,"San Pedro Palmiches",16
2390,"Santa Cruz de Moya",16
2391,"Santa María de los Llanos",16
2392,"Santa María del Campo Rus",16
2393,"Santa María del Val",16
2394,Sisante,16
2395,"Solera de Gabaldón",16
2396,Sotorribas,16
2397,Talayuelas,16
2398,Tarancón,16
2399,Tébar,16
2400,Tejadillos,16
2401,Tinajas,16
2402,Torralba,16
2403,"Torrejoncillo del Rey",16
2404,"Torrubia del Campo",16
2405,"Torrubia del Castillo",16
2406,Tragacete,16
2407,Tresjuncos,16
2408,Tribaldos,16
2409,Uclés,16
2410,Uña,16
2411,"Valdecolmenas, Los",16
2412,Valdemeca,16
2413,"Valdemorillo de la Sierra",16
2414,Valdemoro-Sierra,16
2415,Valdeolivas,16
2416,Valdetórtola,16
2417,"Valeras, Las",16
2418,"Valhermoso de la Fuente",16
2419,"Valle de Altomira, El",16
2420,Valsalobre,16
2421,"Valverde de Júcar",16
2422,Valverdejo,16
2423,"Vara de Rey",16
2424,"Vega del Codorno",16
2425,Vellisca,16
2426,"Villaconejos de Trabaque",16
2427,"Villaescusa de Haro",16
2428,"Villagarcía del Llano",16
2429,"Villalba de la Sierra",16
2430,"Villalba del Rey",16
2431,"Villalgordo del Marquesado",16
2432,Villalpardo,16
2433,"Villamayor de Santiago",16
2434,"Villanueva de Guadamejud",16
2435,"Villanueva de la Jara",16
2436,"Villar de Cañas",16
2437,"Villar de Domingo García",16
2438,"Villar de la Encina",16
2439,"Villar de Olalla",16
2440,"Villar del Humo",16
2441,"Villar del Infantado",16
2442,"Villar y Velasco",16
2443,"Villarejo de Fuentes",16
2444,"Villarejo de la Peñuela",16
2445,Villarejo-Periesteban,16
2446,"Villares del Saz",16
2447,Villarrubio,16
2448,Villarta,16
2449,"Villas de la Ventosa",16
2450,"Villaverde y Pasaconsol",16
2451,Víllora,16
2452,Vindel,16
2453,Yémeda,16
2454,"Zafra de Záncara",16
2455,Zafrilla,16
2456,"Zarza de Tajo",16
2457,Zarzuela,16
2458,Agullana,17
2459,Aiguaviva,17
2460,Albanyà,17
2461,Albons,17
2462,Alp,17
2463,Amer,17
2464,Anglès,17
2465,Arbúcies,17
2466,Argelaguer,17
2467,"Armentera, L'",17
2468,"Avinyonet de Puigventós",17
2469,Banyoles,17
2470,Bàscara,17
2471,Begur,17
2472,"Bellcaire d'Empordà",17
2473,Besalú,17
2474,Bescanó,17
2475,Beuda,17
2476,"Bisbal d'Empordà, La",17
2477,Biure,17
2478,Blanes,17
2479,"Boadella i les Escaules",17
2480,Bolvir,17
2481,Bordils,17
2482,Borrassà,17
2483,Breda,17
2484,"Brunyola i Sant Martí Sapresa",17
2485,Cabanelles,17
2486,Cabanes,17
2487,Cadaqués,17
2488,"Caldes de Malavella",17
2489,"Calonge i Sant Antoni",17
2490,Camós,17
2491,Campdevànol,17
2492,Campelles,17
2493,Campllong,17
2494,Camprodon,17
2495,"Canet d'Adri",17
2496,Cantallops,17
2497,Capmany,17
2498,"Cassà de la Selva",17
2499,"Castellfollit de la Roca",17
2500,"Castelló d'Empúries",17
2501,"Castell-Platja d'Aro",17
2502,"Cellera de Ter, La",17
2503,Celrà,17
2504,"Cervià de Ter",17
2505,Cistella,17
2506,Colera,17
2507,Colomers,17
2508,Corçà,17
2509,"Cornellà del Terri",17
2510,Crespià,17
2511,"Cruïlles, Monells i Sant Sadurní de l'Heura",17
2512,Darnius,17
2513,Das,17
2514,"Escala, L'",17
2515,Espinelves,17
2516,Espolla,17
2517,Esponellà,17
2518,"Far d'Empordà, El",17
2519,Figueres,17
2520,Flaçà,17
2521,Foixà,17
2522,"Fontanals de Cerdanya",17
2523,Fontanilles,17
2524,Fontcoberta,17
2525,Forallac,17
2526,"Fornells de la Selva",17
2527,Fortià,17
2528,Garrigàs,17
2529,Garrigoles,17
2530,Garriguella,17
2531,Ger,17
2532,Girona,17
2533,Gombrèn,17
2534,Gualta,17
2535,"Guils de Cerdanya",17
2536,Hostalric,17
2537,Isòvol,17
2538,Jafre,17
2539,"Jonquera, La",17
2540,Juià,17
2541,Lladó,17
2542,Llagostera,17
2543,Llambilles,17
2544,Llanars,17
2545,Llançà,17
2546,Llers,17
2547,Llívia,17
2548,"Lloret de Mar",17
2549,"Llosses, Les",17
2550,"Maçanet de Cabrenys",17
2551,"Maçanet de la Selva",17
2552,Madremanya,17
2553,"Maià de Montcal",17
2554,Masarac,17
2555,Massanes,17
2556,Meranges,17
2557,Mieres,17
2558,"Mollet de Peralada",17
2559,Molló,17
2560,"Montagut i Oix",17
2561,Mont-ras,17
2562,Navata,17
2563,Ogassa,17
2564,Olot,17
2565,Ordis,17
2566,Osor,17
2567,Palafrugell,17
2568,Palamós,17
2569,"Palau de Santa Eulàlia",17
2570,Palau-sator,17
2571,Palau-saverdera,17
2572,"Palol de Revardit",17
2573,Pals,17
2574,Pardines,17
2575,Parlavà,17
2576,Pau,17
2577,"Pedret i Marzà",17
2578,"Pera, La",17
2579,Peralada,17
2580,"Planes d'Hostoles, Les",17
2581,Planoles,17
2582,"Pont de Molins",17
2583,Pontós,17
2584,Porqueres,17
2585,"Port de la Selva, El",17
2586,Portbou,17
2587,"Preses, Les",17
2588,Puigcerdà,17
2589,Quart,17
2590,Queralbs,17
2591,Rabós,17
2592,Regencós,17
2593,"Ribes de Freser",17
2594,"Riells i Viabrea",17
2595,Ripoll,17
2596,Riudarenes,17
2597,Riudaura,17
2598,"Riudellots de la Selva",17
2599,Riumors,17
2600,Roses,17
2601,Rupià,17
2602,"Sales de Llierca",17
2603,Salt,17
2604,"Sant Andreu Salou",17
2605,"Sant Aniol de Finestres",17
2606,"Sant Climent Sescebes",17
2607,"Sant Feliu de Buixalleu",17
2608,"Sant Feliu de Guíxols",17
2609,"Sant Feliu de Pallerols",17
2610,"Sant Ferriol",17
2611,"Sant Gregori",17
2612,"Sant Hilari Sacalm",17
2613,"Sant Jaume de Llierca",17
2614,"Sant Joan de les Abadesses",17
2615,"Sant Joan de Mollet",17
2616,"Sant Joan les Fonts",17
2617,"Sant Jordi Desvalls",17
2618,"Sant Julià de Ramis",17
2619,"Sant Julià del Llor i Bonmatí",17
2620,"Sant Llorenç de la Muga",17
2621,"Sant Martí de Llémena",17
2622,"Sant Martí Vell",17
2623,"Sant Miquel de Campmajor",17
2624,"Sant Miquel de Fluvià",17
2625,"Sant Mori",17
2626,"Sant Pau de Segúries",17
2627,"Sant Pere Pescador",17
2628,"Santa Coloma de Farners",17
2629,"Santa Cristina d'Aro",17
2630,"Santa Llogaia d'Àlguema",17
2631,"Santa Pau",17
2632,"Sarrià de Ter",17
2633,"Saus, Camallera i Llampaies",17
2634,"Selva de Mar, La",17
2635,Serinyà,17
2636,"Serra de Daró",17
2637,Setcases,17
2638,Sils,17
2639,Siurana,17
2640,Susqueda,17
2641,"Tallada d'Empordà, La",17
2642,Terrades,17
2643,Torrent,17
2644,"Torroella de Fluvià",17
2645,"Torroella de Montgrí",17
2646,Tortellà,17
2647,Toses,17
2648,"Tossa de Mar",17
2649,Ullà,17
2650,Ullastret,17
2651,Ultramort,17
2652,Urús,17
2653,"Vajol, La",17
2654,"Vall de Bianya, La",17
2655,"Vall d'en Bas, La",17
2656,"Vallfogona de Ripollès",17
2657,Vall-llobrega,17
2658,Ventalló,17
2659,Verges,17
2660,Vidrà,17
2661,Vidreres,17
2662,Vilabertran,17
2663,Vilablareix,17
2664,Viladamat,17
2665,Viladasens,17
2666,Vilademuls,17
2667,Viladrau,17
2668,Vilafant,17
2669,Vilajuïga,17
2670,"Vilallonga de Ter",17
2671,Vilamacolum,17
2672,Vilamalla,17
2673,Vilamaniscle,17
2674,Vilanant,17
2675,Vila-sacra,17
2676,Vilaür,17
2677,"Vilobí d'Onyar",17
2678,Vilopriu,17
2679,Agrón,18
2680,Alamedilla,18
2681,Albolote,18
2682,Albondón,18
2683,Albuñán,18
2684,Albuñol,18
2685,Albuñuelas,18
2686,Aldeire,18
2687,Alfacar,18
2688,Algarinejo,18
2689,"Alhama de Granada",18
2690,Alhendín,18
2691,"Alicún de Ortega",18
2692,Almegíjar,18
2693,Almuñécar,18
2694,"Alpujarra de la Sierra",18
2695,Alquife,18
2696,"Arenas del Rey",18
2697,Armilla,18
2698,Atarfe,18
2699,Baza,18
2700,"Beas de Granada",18
2701,"Beas de Guadix",18
2702,Benalúa,18
2703,"Benalúa de las Villas",18
2704,Benamaurel,18
2705,Bérchules,18
2706,Bubión,18
2707,Busquístar,18
2708,Cacín,18
2709,Cádiar,18
2710,Cájar,18
2711,"Calahorra, La",18
2712,Calicasas,18
2713,Campotéjar,18
2714,Caniles,18
2715,Cáñar,18
2716,Capileira,18
2717,Carataunas,18
2718,Cástaras,18
2719,Castilléjar,18
2720,Castril,18
2721,"Cenes de la Vega",18
2722,Chauchina,18
2723,Chimeneas,18
2724,"Churriana de la Vega",18
2725,Cijuela,18
2726,"Cogollos de Guadix",18
2727,"Cogollos de la Vega",18
2728,Colomera,18
2729,"Cortes de Baza",18
2730,"Cortes y Graena",18
2731,"Cuevas del Campo",18
2732,Cúllar,18
2733,"Cúllar Vega",18
2734,Darro,18
2735,"Dehesas de Guadix",18
2736,"Dehesas Viejas",18
2737,Deifontes,18
2738,Diezma,18
2739,Dílar,18
2740,Dólar,18
2741,"Domingo Pérez de Granada",18
2742,Dúdar,18
2743,Dúrcal,18
2744,Escúzar,18
2745,Ferreira,18
2746,Fonelas,18
2747,Fornes,18
2748,Freila,18
2749,"Fuente Vaqueros",18
2750,"Gabias, Las",18
2751,Galera,18
2752,Gobernador,18
2753,Gójar,18
2754,Gor,18
2755,Gorafe,18
2756,Granada,18
2757,Guadahortuna,18
2758,Guadix,18
2759,"Guájares, Los",18
2760,Gualchos,18
2761,"Güéjar Sierra",18
2762,Güevéjar,18
2763,Huélago,18
2764,Huéneja,18
2765,Huéscar,18
2766,"Huétor de Santillán",18
2767,"Huétor Tájar",18
2768,"Huétor Vega",18
2769,Íllora,18
2770,Ítrabo,18
2771,Iznalloz,18
2772,Játar,18
2773,Jayena,18
2774,"Jérez del Marquesado",18
2775,Jete,18
2776,Jun,18
2777,Juviles,18
2778,Láchar,18
2779,Lanjarón,18
2780,Lanteira,18
2781,Lecrín,18
2782,Lentegí,18
2783,Lobras,18
2784,Loja,18
2785,Lugros,18
2786,Lújar,18
2787,"Malahá, La",18
2788,Maracena,18
2789,Marchal,18
2790,Moclín,18
2791,Molvízar,18
2792,Monachil,18
2793,Montefrío,18
2794,Montejícar,18
2795,Montillana,18
2796,"Moraleda de Zafayona",18
2797,Morelábor,18
2798,Motril,18
2799,Murtas,18
2800,Nevada,18
2801,Nigüelas,18
2802,Nívar,18
2803,Ogíjares,18
2804,Orce,18
2805,Órgiva,18
2806,Otívar,18
2807,Padul,18
2808,Pampaneira,18
2809,"Pedro Martínez",18
2810,Peligros,18
2811,"Peza, La",18
2812,"Pinar, El",18
2813,"Pinos Genil",18
2814,"Pinos Puente",18
2815,Píñar,18
2816,Polícar,18
2817,Polopos,18
2818,Pórtugos,18
2819,"Puebla de Don Fadrique",18
2820,Pulianas,18
2821,Purullena,18
2822,Quéntar,18
2823,Rubite,18
2824,Salar,18
2825,Salobreña,18
2826,"Santa Cruz del Comercio",18
2827,"Santa Fe",18
2828,Soportújar,18
2829,Sorvilán,18
2830,"Taha, La",18
2831,Torre-Cardela,18
2832,"Torrenueva Costa",18
2833,Torvizcón,18
2834,Trevélez,18
2835,Turón,18
2836,Ugíjar,18
2837,Valderrubio,18
2838,"Valle del Zalabí",18
2839,"Valle, El",18
2840,Válor,18
2841,"Vegas del Genil",18
2842,"Vélez de Benaudalla",18
2843,"Ventas de Huelma",18
2844,"Villa de Otura",18
2845,Villamena,18
2846,"Villanueva de las Torres",18
2847,"Villanueva Mesía",18
2848,Víznar,18
2849,Zafarraya,18
2850,Zagra,18
2851,"Zubia, La",18
2852,Zújar,18
2853,Abánades,19
2854,Ablanque,19
2855,Adobes,19
2856,Alaminos,19
2857,Alarilla,19
2858,"Albalate de Zorita",19
2859,Albares,19
2860,Albendiego,19
2861,Alcocer,19
2862,"Alcolea de las Peñas",19
2863,"Alcolea del Pinar",19
2864,Alcoroches,19
2865,"Aldeanueva de Guadalajara",19
2866,"Algar de Mesa",19
2867,Algora,19
2868,Alhóndiga,19
2869,Alique,19
2870,Almadrones,19
2871,Almoguera,19
2872,"Almonacid de Zorita",19
2873,Alocén,19
2874,Alovera,19
2875,Alustante,19
2876,Angón,19
2877,Anguita,19
2878,"Anquela del Ducado",19
2879,"Anquela del Pedregal",19
2880,Aranzueque,19
2881,Arbancón,19
2882,Arbeteta,19
2883,Argecilla,19
2884,Armallones,19
2885,"Armuña de Tajuña",19
2886,"Arroyo de las Fraguas",19
2887,Atanzón,19
2888,Atienza,19
2889,Auñón,19
2890,"Azuqueca de Henares",19
2891,Baides,19
2892,"Baños de Tajo",19
2893,Bañuelos,19
2894,Barriopedro,19
2895,Berninches,19
2896,"Bodera, La",19
2897,Brihuega,19
2898,Budia,19
2899,Bujalaro,19
2900,Bustares,19
2901,"Cabanillas del Campo",19
2902,"Campillo de Dueñas",19
2903,"Campillo de Ranas",19
2904,Campisábalos,19
2905,Canredondo,19
2906,Cantalojas,19
2907,Cañizar,19
2908,"Cardoso de la Sierra, El",19
2909,"Casa de Uceda",19
2910,"Casar, El",19
2911,"Casas de San Galindo",19
2912,Caspueñas,19
2913,"Castejón de Henares",19
2914,"Castellar de la Muela",19
2915,Castilforte,19
2916,Castilnuevo,19
2917,"Cendejas de Enmedio",19
2918,"Cendejas de la Torre",19
2919,Centenera,19
2920,Checa,19
2921,Chequilla,19
2922,"Chillarón del Rey",19
2923,Chiloeches,19
2924,Cifuentes,19
2925,Cincovillas,19
2926,Ciruelas,19
2927,"Ciruelos del Pinar",19
2928,Cobeta,19
2929,Cogollor,19
2930,Cogolludo,19
2931,"Condemios de Abajo",19
2932,"Condemios de Arriba",19
2933,Congostrina,19
2934,Copernal,19
2935,Corduente,19
2936,"Cubillo de Uceda, El",19
2937,Driebes,19
2938,Durón,19
2939,Embid,19
2940,Escamilla,19
2941,Escariche,19
2942,Escopete,19
2943,"Espinosa de Henares",19
2944,Esplegares,19
2945,Establés,19
2946,Estriégana,19
2947,Fontanar,19
2948,Fuembellida,19
2949,Fuencemillán,19
2950,"Fuentelahiguera de Albatages",19
2951,Fuentelencina,19
2952,Fuentelsaz,19
2953,Fuentelviejo,19
2954,Fuentenovilla,19
2955,Gajanejos,19
2956,Galápagos,19
2957,"Galve de Sorbe",19
2958,"Gascueña de Bornova",19
2959,Guadalajara,19
2960,Henche,19
2961,"Heras de Ayuso",19
2962,Herrería,19
2963,Hiendelaencina,19
2964,Hijes,19
2965,Hita,19
2966,Hombrados,19
2967,Hontoba,19
2968,Horche,19
2969,"Hortezuela de Océn",19
2970,"Huerce, La",19
2971,"Huérmeces del Cerro",19
2972,Huertahernando,19
2973,Hueva,19
2974,Humanes,19
2975,Illana,19
2976,Iniéstola,19
2977,"Inviernas, Las",19
2978,Irueste,19
2979,Jadraque,19
2980,Jirueque,19
2981,Ledanca,19
2982,"Loranca de Tajuña",19
2983,Lupiana,19
2984,Luzaga,19
2985,Luzón,19
2986,Majaelrayo,19
2987,"Málaga del Fresno",19
2988,Malaguilla,19
2989,Mandayona,19
2990,Mantiel,19
2991,Maranchón,19
2992,Marchamalo,19
2993,"Masegoso de Tajuña",19
2994,Matarrubia,19
2995,Matillas,19
2996,Mazarete,19
2997,Mazuecos,19
2998,Medranda,19
2999,Megina,19
3000,Membrillera,19
3001,"Miedes de Atienza",19
3002,"Mierla, La",19
3003,Millana,19
3004,Milmarcos,19
3005,"Miñosa, La",19
3006,Mirabueno,19
3007,Miralrío,19
3008,Mochales,19
3009,Mohernando,19
3010,"Molina de Aragón",19
3011,Monasterio,19
3012,Mondéjar,19
3013,Montarrón,19
3014,"Moratilla de los Meleros",19
3015,Morenilla,19
3016,Muduex,19
3017,"Navas de Jadraque, Las",19
3018,Negredo,19
3019,Ocentejo,19
3020,"Olivar, El",19
3021,"Olmeda de Cobeta",19
3022,"Olmeda de Jadraque, La",19
3023,"Ordial, El",19
3024,Orea,19
3025,"Pálmaces de Jadraque",19
3026,Pardos,19
3027,"Paredes de Sigüenza",19
3028,Pareja,19
3029,Pastrana,19
3030,"Pedregal, El",19
3031,Peñalén,19
3032,Peñalver,19
3033,"Peralejos de las Truchas",19
3034,Peralveche,19
3035,"Pinilla de Jadraque",19
3036,"Pinilla de Molina",19
3037,Pioz,19
3038,Piqueras,19
3039,"Pobo de Dueñas, El",19
3040,"Poveda de la Sierra",19
3041,"Pozo de Almoguera",19
3042,"Pozo de Guadalajara",19
3043,"Prádena de Atienza",19
3044,"Prados Redondos",19
3045,"Puebla de Beleña",19
3046,"Puebla de Valles",19
3047,Quer,19
3048,"Rebollosa de Jadraque",19
3049,"Recuenco, El",19
3050,Renera,19
3051,Retiendas,19
